id;razao_social;cnpj_8;municipio;codigo_ibge;natureza_juridica;causa_raiz;investigado_em;observacoes
1868;SECRETARIA MUNICIPAL DE EDUCACAO DE ITAJAI;06074431;ITAJAI;4208203;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITAJAI sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06074431"
77;AGENCIA MUNICIPAL DE REGULACAO, CONTROLE E FISCALIZACAO DO MUNICIPIO DE ITAPEMA;16670395;ITAPEMA;4208302;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ITAPEMA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 16670395"
73;FUNDACAO AMBIENTAL AREA COSTEIRA DE ITAPEMA;05234481;ITAPEMA;4208302;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITAPEMA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05234481"
75;FUNDACAO MUNICIPAL DE CULTURA DE ITAPEMA;08683416;ITAPEMA;4208302;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITAPEMA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08683416"
76;FUNDACAO MUNICIPAL DE ESPORTES;08692523;ITAPEMA;4208302;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITAPEMA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08692523"
70;GUARDA MUNICIPAL DE ITAPEMA;51364585;ITAPEMA;4208302;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITAPEMA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 51364585"
74;ITATRAN - FUNDACAO MUNICIPAL DE TRANSITO;08117155;ITAPEMA;4208302;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITAPEMA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 08117155"
78;SECRETARIA MUNICIPAL DE EDUCACAO DE ITAPEMA;30470961;ITAPEMA;4208302;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITAPEMA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30470961"
1474;CAMARA MUNICIPAL DE VEREADORES DE ITAPIRANGA;78484995;ITAPIRANGA;4208401;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 78484995"
1473;SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E DESPORTO;67249731;ITAPIRANGA;4208401;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITAPIRANGA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 67249731"
1792;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ITAPOA - IPESI;02482294;ITAPOA;4208450;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em ITAPOA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 02482294"
1769;ITAPOA FUNDACAO MUNICIPAL DE SAUDE;01838285;ITAPOA;4208450;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITAPOA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01838285"
235;CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DOS MUNICIPIOS DA AMAVI - CIM-AMAVI;14695989;ITUPORANGA;4208500;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em ITUPORANGA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 14695989"
234;FEXPONACE FUNDACAO PROMOTORA DE EXPOSICOES, FEIRAS E EVENTOS TURISTICOS, CULTURAIS E ESPORTIVOS DE ITUPORANGA;08402983;ITUPORANGA;4208500;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITUPORANGA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 08402983"
232;FUNDACAO MUNICIPAL DE ESPORTES DO MUN DE ITUPORANGA;79372793;ITUPORANGA;4208500;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em ITUPORANGA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 79372793"
236;SECRETARIA MUNICIPAL DE EDUCACAO DE ITUPORANGA /SC;30927878;ITUPORANGA;4208500;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em ITUPORANGA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30927878"
2016;SECRETARIA DE EDUCACAO E DESPORTO DE JABORA;30061144;JABORA;4208609;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JABORA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30061144"
1875;SECRETARIA MUNICIPAL DE EDUCACAO DE JABORA;06082277;JABORA;4208609;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JABORA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06082277"
551;JACINTO MACHADO-CAMARA DE VEREADORES;83871574;JACINTO MACHADO;4208708;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 83871574"
553;SECRETARIA MUNICIPAL DE EDUCACAO DE JACINTO MACHADO-SC.;30606755;JACINTO MACHADO;4208708;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JACINTO MACHADO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30606755"
550;SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE;83871277;JACINTO MACHADO;4208708;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JACINTO MACHADO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83871277"
330;CONSORCIO INTERMUNICIPAL DE APOIO CRIANCA E ADOLESCENTE DE JAGUARUNA, SANGAO E TREZE DE MAIO;04685261;JAGUARUNA;4208807;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em JAGUARUNA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 04685261"
331;INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE JAGUARUNA IMAJ;16881151;JAGUARUNA;4208807;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JAGUARUNA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 16881151"
332;SECRETARIA DA EDUCACAO DE JAGUARUNA/SC;31203298;JAGUARUNA;4208807;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JAGUARUNA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31203298"
1804;CONSORCIO INTERMUNICIPAL DE SAUDE DO VALE DO ITAPOCU - CISVI;03178236;JARAGUA DO SUL;4208906;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03178236"
1680;FUNDACAO CULTURAL DE JARAGUA DO SUL;83785014;JARAGUA DO SUL;4208906;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83785014"
1723;FUNDACAO DO DESENVOLVIMENTO DO ENSINO DE JARAGUA DO SUL;00415074;JARAGUA DO SUL;4208906;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 00415074"
1966;FUNDACAO INSTITUTO JOURDAN DE PESQUISA E PLANEJAMENTO PARA O DESENVOLVIMENTO URBANO E ECONOMICO SUSTENTAVEL DE JARAGUA DO SUL;15343672;JARAGUA DO SUL;4208906;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 15343672"
1535;FUNDACAO MUNICIPAL DE ESPORTES E TURISMO - FME;72464951;JARAGUA DO SUL;4208906;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 72464951"
1759;FUNDO ROTATIVO HABITACIONAL;01636139;JARAGUA DO SUL;4208906;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JARAGUA DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01636139"
1496;SECRETARIA MUNICIPAL DE EDUCACAO DE JARAGUA DO SUL-FUNDEB;60228782;JARAGUA DO SUL;4208906;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JARAGUA DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 60228782"
1510;SECRETARIA MUNICIPAL DA EDUCACAO;61584394;JARDINOPOLIS;4208955;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JARDINOPOLIS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 61584394"
1553;CAMARA MUNICIPAL DE VEREADORES DE JOACABA;78491230;JOACABA;4209003;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 78491230"
1765;FUNDACAO MUNICIPAL DE CULTURA DE JOACABA;01710248;JOACABA;4209003;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOACABA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01710248"
1534;FUNDACAO MUNICIPAL DE CULTURA E ESPORTE;72172224;JOACABA;4209003;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOACABA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 72172224"
1764;FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE JOACABA;01707721;JOACABA;4209003;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOACABA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01707721"
1729;FUNDO DE ASSISTENCIA SOCIAL E SAUDE - FAS;00647599;JOACABA;4209003;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOACABA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 00647599"
1859;INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE JOACABA - IMPRES;05298824;JOACABA;4209003;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JOACABA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05298824"
2027;SECRETARIA MUNICIPAL DE EDUCACAO DE JOACABA;30533492;JOACABA;4209003;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOACABA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30533492"
448;AGENCIA MUNICIPAL DE REGULACAO DOS SERVICOS DE AGUA E ESGOTOS DE JOINVILLE;05247348;JOINVILLE;4209102;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05247348"
451;CONSORCIO AZIMUTE/GREIDE;37112173;JOINVILLE;4209102;Consórcio Público de Direito Privado;sem_obrigacao_legal_14133;2026-07-11;"Entidade do tipo 'Consórcio Público de Direito Privado' nao abrangida pela Lei 14.133.; CNPJ-8: 37112173"
423;DEPARTAMENTO DE TRANSITO DE JOINVILLE - DETRANS;83108035;JOINVILLE;4209102;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83108035"
436;ESCOLA MUNICIPAL DOM JAIME DE BARROS CAMARA;00363220;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363220"
438;ESCOLA MUNICIPAL DR ABDON BAPTISTA;00363222;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363222"
441;ESCOLA MUNICIPAL DR JOSE ANTONIO NAVARRO LINS;00363225;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363225"
431;ESCOLA MUNICIPAL JOAO COSTA;00362972;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00362972"
443;ESCOLA MUNICIPAL JOAO DE OLIVEIRA;00363228;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363228"
444;ESCOLA MUNICIPAL PADRE VALENTE SIMIONI;00378979;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00378979"
440;ESCOLA MUNICIPAL PROF ADA SANT ANNA DA SILVEIRA;00363224;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363224"
437;ESCOLA MUNICIPAL PROFESSORA ANA MARIA HARGER;00363221;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363221"
439;ESCOLA MUNICIPAL PROFESSORA LAURA ANDRADE;00363223;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363223"
434;ESCOLA MUNICIPAL PROFESSORA MARIA REGINA LEAL;00362978;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00362978"
442;ESCOLA MUNICIPAL PROFESSOR ORESTES GUIMARAES;00363227;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363227"
432;ESCOLA MUNICIPAL PROFESSOR OSWALDO CABRAL;00362974;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00362974"
435;ESCOLA MUNICIPAL SENADOR CARLOS GOMES DE OLIVEIRA;00363219;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00363219"
433;ESCOLA MUNICIPAL VALENTIM JOAO DA ROCHA;00362976;JOINVILLE;4209102;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em JOINVILLE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 00362976"
426;FUNDACAO CULTURAL DE JOINVILLE;83796227;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83796227"
421;FUNDACAO DE ESPORTES, LAZER E EVENTOS DE JOINVILLE;81141046;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 81141046"
449;FUNDACAO DE PROMOCAO E PLANEJAMENTO TURISTICO DE JOINVILLE - PROMOTUR;05478007;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05478007"
422;FUNDACAO INSTITUTO DE PESQUISA E PLANEJAMENTO PARA O DESENVOLVIMENTO SUSTENTAVEL DE JOINVILLE - IPPUJ;81143927;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 81143927"
427;FUNDACAO MUNICIPAL ALBANO SCHMIDT;84699610;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 84699610"
430;FUNDACAO MUNICIPAL DE DESENVOLVIMENTO RURAL 25 DE JULHO;84713890;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 84713890"
429;FUNDACAO MUNICIPAL DE PROMOCAO DA INDUSTRIA;84706662;JOINVILLE;4209102;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em JOINVILLE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 84706662"
