entity_id,razao_social,cnpj_8,municipio,raio_200km,gap_reason
749,SECRETARIA DE ESTADO DO DESENVOLVIMENTO REGIONAL DA GRANDE FLORIANOPOLIS,05624629,SANTA CATARINA,True,no_matched_active_bid
795,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,08962126,SANTA CATARINA,True,no_matched_active_bid
794,SECRETARIA EXECUTIVA DE ASSUNTOS INTERNACIONAIS,08891689,SANTA CATARINA,True,no_matched_active_bid
745,SECRETARIO DO JUIZADO ESPECIAL DA COMARCA DE JARAGUA DO SUL,05587891,SANTA CATARINA,True,no_matched_active_bid
639,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,83609164,SANTA CATARINA,True,no_matched_active_bid
1051,SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE,73471963,SANTA CATARINA,True,no_matched_active_bid
1071,SERVICO DE APOIO AS MICRO E PEQUENAS EMPRESAS DE SC,82515859,SANTA CATARINA,True,no_matched_active_bid
1030,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO),33683111,SANTA CATARINA,True,no_matched_active_bid
937,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,03603739,SANTA CATARINA,True,no_matched_active_bid
1015,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172,SANTA CATARINA,True,no_matched_active_bid
931,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,03087543,SANTA CATARINA,True,no_matched_active_bid
966,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO NO ESTADO DE SANTA CATARINA,07020327,SANTA CATARINA,True,no_matched_active_bid
941,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,03774688,SANTA CATARINA,True,no_matched_active_bid
1019,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI,33564543,SANTA CATARINA,True,no_matched_active_bid
1041,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR,37138245,SANTA CATARINA,True,no_matched_active_bid
945,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,04260738,SANTA CATARINA,True,no_matched_active_bid
942,SERVICO SOCIAL DA INDUSTRIA,03777341,SANTA CATARINA,True,no_matched_active_bid
1028,SERVICO SOCIAL DA INDUSTRIA SESI,33641358,SANTA CATARINA,True,no_matched_active_bid
1035,SERVICO SOCIAL DAS ESTRADAS DE FERRO - SESEF,33909540,SANTA CATARINA,True,no_matched_active_bid
1014,SERVICO SOCIAL DO COMERCIO SESC,33469164,SANTA CATARINA,True,no_matched_active_bid
936,SERVICO SOCIAL DO COMERCIO - SESC AR/SC,03603595,SANTA CATARINA,True,no_matched_active_bid
1052,SEST SERVICO SOCIAL DO TRANSPORTE,73471989,SANTA CATARINA,True,no_matched_active_bid
1042,SUPERINTENDENCIA DE SEGUROS PRIVADOS,42354068,SANTA CATARINA,True,no_matched_active_bid
1022,SUPERINTENDENCIA NACIONAL DO ABASTECIMENTO,33618323,SANTA CATARINA,True,no_matched_active_bid
642,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,83616102,SANTA CATARINA,True,no_matched_active_bid
643,TAIO ESCRIVAO DO CRIME,83616110,SANTA CATARINA,True,no_matched_active_bid
894,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,00336701,SANTA CATARINA,True,no_matched_active_bid
982,THERMAS CASTELLO S/A,10681899,SANTA CATARINA,True,no_matched_active_bid
989,TRANSMISSORA SUL BRASILEIRA DE ENERGIA S.A.,14820905,SANTA CATARINA,True,no_matched_active_bid
992,TRANSMISSORA SUL LITORANEA DE ENERGIA S.A. - TSLE,16383969,SANTA CATARINA,True,no_matched_active_bid
910,TRIBUNAL DE CONTAS DA UNIAO,00414607,SANTA CATARINA,True,no_matched_active_bid
694,TRIBUNAL DE JUSTICA,01355600,SANTA CATARINA,True,no_matched_active_bid
693,TRIBUNAL DE JUSTICA,01355599,SANTA CATARINA,True,no_matched_active_bid
928,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,02482005,SANTA CATARINA,True,no_matched_active_bid
962,TRIBUNAL REGIONAL ELEITORAL DE SANTA CATARINA,05858851,SANTA CATARINA,True,no_matched_active_bid
689,UNIDADE JURISDICIONAL DE EXCECAO - FORO DA UNISUL,01218587,SANTA CATARINA,True,no_matched_active_bid
750,V AGENCIA DE DESENVOLVIMENTO REGIONAL - XANXERE,05628039,SANTA CATARINA,True,no_matched_active_bid
711,VARA CRIMINAL E DA INFANCIA E JUVENTUDE,03664403,SANTA CATARINA,True,no_matched_active_bid
723,"VARA DA FAMILIA, ORFAOS E SUCESSOES, INFANCIA E JUVENTUDE",04672953,SANTA CATARINA,True,no_matched_active_bid
722,"VARA DA FAZENDA PUBLICA, EXECUCOES FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",04672947,SANTA CATARINA,True,no_matched_active_bid
698,"VARA DE FAMILIA,INFANCIA E JUVENTUDE DA COMARCA DE CHAPECO",01910242,SANTA CATARINA,True,no_matched_active_bid
582,VARA DE PRECATORIAS E PRECATORIOS,73647265,SANTA CATARINA,True,no_matched_active_bid
708,"VARA FAZENDA PUPLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTRO PUBLICO",03573080,SANTA CATARINA,True,no_matched_active_bid
588,XANXERE CARTORIO DO CIVEL E CRIME,78472826,SANTA CATARINA,True,no_matched_active_bid
1557,CAMARA MUNICIPAL DE SANTA CECILIA,78498193,SANTA CECILIA,False,no_matched_active_bid
1930,FUNDACAO MUNICIPAL DE ESPORTES DE SANTA CECILIA (FME-SC),10693825,SANTA CECILIA,False,no_matched_active_bid
1469,CAMARA MUNICIPAL DE VEREADORES,10548520,SANTA HELENA,False,no_matched_active_bid
1467,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, DESPORTO E LAZER",64206713,SANTA HELENA,False,no_matched_active_bid
112,FUNDO MUNICIPAL DE HABITACAO  DO MUNICIPIO DE SANTA ROSA DE LIMA,22033804,SANTA ROSA DE LIMA,True,no_matched_active_bid
113,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,32264926,SANTA ROSA DE LIMA,True,no_matched_active_bid
109,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO DO MUNICIPIO DE SANTA ROSA DE LIMA,60051532,SANTA ROSA DE LIMA,True,no_matched_active_bid
1100,CAMARA MUNICIPAL DE VEREADORES DE SANTA ROSA DO SUL,80989981,SANTA ROSA DO SUL,False,no_matched_active_bid
1102,CONSORCIO INTERMUNICIPAL DE SAUDE E ASSISTENCIA SOCIAL,32061936,SANTA ROSA DO SUL,False,no_matched_active_bid
1098,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E TURISMO DE SANTA ROSA DO SUL-SC",63672101,SANTA ROSA DO SUL,False,no_matched_active_bid
1101,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO SAMAE,00569168,SANTA ROSA DO SUL,False,no_matched_active_bid
482,SECRETARIA DE EDUCACAO DO MUNICIPIO DE SANTA TEREZINHA,30746067,SANTA TEREZINHA,True,no_matched_active_bid
1434,SECRETARIA MUNICIPAL DA EDUCACAO DE SANTA TEREZINHA DO PROGRESSO,63014818,SANTA TEREZINHA DO PROGRESSO,False,no_matched_active_bid
1436,SECRETARIA MUNICIPAL DE EDUCACAO DE SANTA TEREZINHA DO PROGRESSO,06072689,SANTA TEREZINHA DO PROGRESSO,False,no_matched_active_bid
1359,COORDENADORIA MUNICIPAL DE DEFESA CIVIL  COOMDEC DO MUNICIPIO DE SANTIAGO DO SUL,39619706,SANTIAGO DO SUL,False,no_matched_active_bid
1356,SECRETARIA MUNICIPAL DE EDUCACAO,61366569,SANTIAGO DO SUL,False,no_matched_active_bid
8,DIRETORIA DE DEFESA CIVIL DE SANTO AMARO DA IMPERATRIZ,15715814,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
4,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,02179215,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
6,FUNDO MUNICIPAL DE DESENVOLVIMENTO AGROPECUARIO,02307870,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
5,FUNDO MUNICIPAL DE TURISMO,02305652,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
7,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO M,03752747,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
2,SANTO AMARO DA IMPERATRIZ CAMARA DE VEREADORES,80674252,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
1,SECRETARIA MUNICIPAL DE EDUCACAO,62761279,SANTO AMARO DA IMPERATRIZ,True,no_matched_active_bid
1795,ASSOC. DE FOMENTO EMPRESARIAL DE SAO BENTO DO SUL-SERRA ALTA,02737479,SAO BENTO DO SUL,False,no_matched_active_bid
1728,ASSOCIACAO DE FOMENTO EMPRESARIAL DE SAO BENTO DO SUL,00574837,SAO BENTO DO SUL,False,no_matched_active_bid
1788,CONSORCIO INTERMUNICIPAL QUIRIRI,02375463,SAO BENTO DO SUL,False,no_matched_active_bid
1846,EMPRESA MUNICIPAL DE HABITACAO DE SAO BENTO DO SUL,04927953,SAO BENTO DO SUL,False,no_matched_active_bid
1681,FUNDACAO CULTURAL DE SAO BENTO DO SUL,83788281,SAO BENTO DO SUL,False,no_matched_active_bid
1779,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE SAO BENTO DO SUL,02180700,SAO BENTO DO SUL,False,no_matched_active_bid
2052,SECRETARIA DE EDUCACAO DE SAO BENTO DO SUL SC,30905495,SAO BENTO DO SUL,False,no_matched_active_bid
1938,CAMARA DE VEREADORES DE SAO BERNARDINO,11431606,SAO BERNARDINO,False,no_matched_active_bid
2053,SECRETARIA DE EDUCACAO SAO BERNARDINO/SC,30916785,SAO BERNARDINO,False,no_matched_active_bid
1918,CAMARA DE VEREADORES DE SAO BONIFACIO,09091895,SAO BONIFACIO,False,no_matched_active_bid
2059,SECRETARIA MUNICIPAL DE EDUCACAO DE SAO BONIFACIO,30976548,SAO BONIFACIO,False,no_matched_active_bid
1796,CAMARA DE VEREADORES DE SAO CARLOS,02889252,SAO CARLOS,False,no_matched_active_bid
1533,CONSORCIO HABITACIONAL DO OESTE CATARINENSE,66350792,SAO CARLOS,False,no_matched_active_bid
1506,SECRETARIA MUNICIPAL DE EDUCACAO,61410961,SAO CARLOS,False,no_matched_active_bid
1917,CAMARA DE VEREADORES DE SAO CRISTOVAO DO SUL,09087219,SAO CRISTOVAO DO SUL,False,no_matched_active_bid
1851,INSTITUTO DE PREVIDENCIA MUNICIPAL DE SAO CRISTOVAO DO SUL,05026870,SAO CRISTOVAO DO SUL,False,no_matched_active_bid
1516,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO DE SAO CRISTOVAO DO SUL",62362318,SAO CRISTOVAO DO SUL,False,no_matched_active_bid
1724,CAMARA MUNICIPAL DE VEREADORES DE SAO DOMINGOS,00442100,SAO DOMINGOS,False,no_matched_active_bid
1490,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA - SEC,59940766,SAO DOMINGOS,False,no_matched_active_bid
1565,FUNDACAO CULTURAL ILHA DE SAO FRANCISCO DO SUL,79356713,SAO FRANCISCO DO SUL,False,no_matched_active_bid
2000,FUNDACAO INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES DE SAO FRANCISCO DO SUL - IPRESF,23017093,SAO FRANCISCO DO SUL,False,no_matched_active_bid
1726,INSTITUTO DE DEFESA DA CID E DOS DIREITS H DE S FS,00499546,SAO FRANCISCO DO SUL,False,no_matched_active_bid
1695,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,86132156,SAO FRANCISCO DO SUL,False,no_matched_active_bid
1544,CAMARA MUNICIPAL DE VEREADORES DE SAO JOAO BATISTA,76357227,SAO JOAO BATISTA,False,no_matched_active_bid
1999,FUNDACAO MUNICIPAL DE CULTURA E JUVENTUDE SE SAO JOAO BATISTA - FUNJUVE,22410117,SAO JOAO BATISTA,False,no_matched_active_bid
2058,FUNDACAO MUNICIPAL DE MEIO AMBIENTE DE SAO JOAO BATISTA,30969916,SAO JOAO BATISTA,False,no_matched_active_bid
1584,HOSPITAL MUNICIPAL MONSENHOR JOSE LOCKS,81286668,SAO JOAO BATISTA,False,no_matched_active_bid
1517,SECRETARIA MUNICIPAL DE EDUCACAO,62451840,SAO JOAO BATISTA,False,no_matched_active_bid
1704,MUNICIPIO DE SAO JOAO DO ITAPERIU,95954442,SAO JOAO DO ITAPERIU,False,no_matched_active_bid
1705,SAO JOAO DO ITAPERIU CAMARA DE VEREADORES,95954467,SAO JOAO DO ITAPERIU,False,no_matched_active_bid
2030,SECRETARIA DE EDUCACAO E CULTURA DE SAO JOAO DO ITAPERIU,30630673,SAO JOAO DO ITAPERIU,False,no_matched_active_bid
2076,CAMARA MUNICIPAL DE VEREADORES DE SAO JOAO DO OESTE,34210092,SAO JOAO DO OESTE,False,no_matched_active_bid
1529,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE SAO JOAO DO OESTE",64171527,SAO JOAO DO OESTE,False,no_matched_active_bid
1984,CONSORCIO PUBLICO INTERMUNICIPAL DE INFRAESTR E DESENV DA REGIAO DO VALE DO RIO MAMPITUBA,19366447,SAO JOAO DO SUL,False,no_matched_active_bid
1587,MUNICIPIO DE SAO JOAO DO SUL,82547274,SAO JOAO DO SUL,False,no_matched_active_bid
1580,SAO JOAO DO SUL CAMARA DE VEREADORES,80990393,SAO JOAO DO SUL,False,no_matched_active_bid
2033,SECRETARIA MUNICIPAL DE EDUCACAO DE SAO JOAO DO SUL,30671578,SAO JOAO DO SUL,False,no_matched_active_bid
1812,FUNDACAO INTERMUNICIPAL DE ENSINO PROFISSIONALIZANTE DO PLAN,03514626,SAO JOAQUIM,False,no_matched_active_bid
1907,CENTRO UNIVERSITARIO MUNICIPAL DE SAO JOSE,07890009,SAO JOSE,False,no_matched_active_bid
1973,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DE SAO JOSE - SC,16773968,SAO JOSE,False,no_matched_active_bid
1808,CONSELHO MUNICIPAL DE DESENVOLVIMENTO AGROPECUARIO E PESCA D,03283229,SAO JOSE,False,no_matched_active_bid
1884,FUNDACAO EDUCACIONAL MUNICIPAL,07159202,SAO JOSE,False,no_matched_active_bid
1883,FUNDACAO MUNICIPAL DE CULTURA E TURISMO DE SAO JOSE,06320870,SAO JOSE,False,no_matched_active_bid
1786,FUNDACAO MUNICIPAL DE ESPORTES DE SAO JOSE,02361033,SAO JOSE,False,no_matched_active_bid
1887,FUNDACAO MUNICIPAL DE SAUDE E HOSPITALIDADE,07248984,SAO JOSE,False,no_matched_active_bid
1889,FUNDACAO MUNICIPAL DE SEGURANCA PUBLICA,07288891,SAO JOSE,False,no_matched_active_bid
1781,FUNDACAO MUNICIPAL DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL,02299772,SAO JOSE,False,no_matched_active_bid
1969,GUARDA MUNICIPAL DE SAO JOSE,15836116,SAO JOSE,False,no_matched_active_bid
1543,SAO JOSE SERVICO MUNICIPAL DE ASSISTENCIA SOCIAL SAM,75820613,SAO JOSE,False,no_matched_active_bid
1499,SECRETARIA MUNICIPAL DE EDUCACAO DE SAO JOSE,60355826,SAO JOSE,False,no_matched_active_bid
1503,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,61305107,SAO JOSE DO CEDRO,False,no_matched_active_bid
2031,SERVICO MUNICIPAL DE AGUA E ESGOTO - SEMAE,30649011,SAO JOSE DO CEDRO,False,no_matched_active_bid
2023,FUNDO MUNICIPAL DE PROTECAO E DEFESA CIVIL (FUNMPDEC) DO MUNICIPIO DE SAO JOSE DO CERRITO,30429254,SAO JOSE DO CERRITO,False,no_matched_active_bid
1878,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTOS DO MUNICIPIO DE SAO JOSE DO CERRITO",06086335,SAO JOSE DO CERRITO,False,no_matched_active_bid
1763,CAMARA MUNICIPAL DE VEREADORES - SAO LOURENCO D'OESTE -,01679363,SAO LOURENCO DO OESTE,False,no_matched_active_bid
1482,CIMAM - CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA AMNOROESTE,46335839,SAO LOURENCO DO OESTE,False,no_matched_active_bid
1914,COMITE DESPORTIVO MUNICIPAL DE SAO LOURENCO,08806026,SAO LOURENCO DO OESTE,False,no_matched_active_bid
1915,INSTITUTO CULTURAL DE SAO LOURENCO,08806043,SAO LOURENCO DO OESTE,False,no_matched_active_bid
2051,SECRETARIA MUNICIPAL DE EDUCACAO -SME,30877655,SAO LOURENCO DO OESTE,False,no_matched_active_bid
1841,CAMARA MUNICIPAL DE SAO LUDGERO,04628523,SAO LUDGERO,False,no_matched_active_bid
1866,CONSELHO MUNICIPAL DE EDUCACAO,06070990,SAO LUDGERO,False,no_matched_active_bid
2069,"SECRETARIA DA EDUCACAO, CULTURA E ESPORTES DE SAO LUDGERO",31104758,SAO LUDGERO,False,no_matched_active_bid
1825,CAMARA MUNICIPAL DE VEREADORES DE SAO MARTINHO,04248853,SAO MARTINHO,False,no_matched_active_bid
2054,SECRETARIA DE EDUCACAO E ESPORTES DE SAO MARTINHO SC,30920829,SAO MARTINHO,False,no_matched_active_bid
1935,CAMARA MUNICIPAL DE VEREADORES DE SAO MIGUEL DA BOA VISTA,11331812,SAO MIGUEL DA BOA VISTA,False,no_matched_active_bid
2068,"SECRETARIA DA EDUCACAO, CULTURA E ESPORTE",31079899,SAO MIGUEL DA BOA VISTA,False,no_matched_active_bid
1886,"CONSORCIO INTERESTADUAL E INTERMUNICIPAL DE MUNICIPIOS DE SC, PR E RS, DE SEG. ALIMENTAR, ATENCAO A SANID. AGROP. E DESENVOLVIMENTO LOCAL-CONSAD",07242972,SAO MIGUEL DO OESTE,False,no_matched_active_bid
2005,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO REGIONAL - CONDER,23773012,SAO MIGUEL DO OESTE,False,no_matched_active_bid
1666,FUNDACAO EDUCACIONAL DO EXTREMO OESTE DE SANTA CATARINA,83517938,SAO MIGUEL DO OESTE,False,no_matched_active_bid
1988,FUNDACAO MUNICIPAL DE CULTURA DE SAO MIGUEL DO OESTE,19684616,SAO MIGUEL DO OESTE,False,no_matched_active_bid
1486,SECRETARIA MUNICIPAL DA EDUCACAO,54006612,SAO MIGUEL DO OESTE,False,no_matched_active_bid
1876,SECRETARIA MUNICIPAL DE EDUCACAO,06082961,SAO MIGUEL DO OESTE,False,no_matched_active_bid
2008,CAMARA DE VEREADORES DE SAO PEDRO DE ALCANTARA,24868567,SAO PEDRO DE ALCANTARA,False,no_matched_active_bid
1817,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE SAO PEDRO DE ALCANTARA,03699965,SAO PEDRO DE ALCANTARA,False,no_matched_active_bid
1751,MUNICIPIO DE SAO PEDRO DE ALCANTARA,01613101,SAO PEDRO DE ALCANTARA,False,no_matched_active_bid
1527,SECRETARIA MUNICIPAL DE EDUCACAO,63790977,SAO PEDRO DE ALCANTARA,False,no_matched_active_bid
1481,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,44963013,SAO PEDRO DE ALCANTARA,False,no_matched_active_bid
1391,CAMARA MUNICIPAL DE VEREADORES DE SAUDADES,02501128,SAUDADES,False,no_matched_active_bid
1393,"CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO, INSPECAO E COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS - CIDIPA",13050705,SAUDADES,False,no_matched_active_bid
1394,SECRETARIA DA EDUCACAO DE SAUDADES SC,30352407,SAUDADES,False,no_matched_active_bid
409,SECRETARIA MUNICIPAL DE EDUCACAO,30851410,SCHROEDER,True,no_matched_active_bid
1310,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO DO ALTO URUGUAI CATARINENSE - CIDAUC,26210117,SEARA,False,no_matched_active_bid
1309,CONSORCIO INTERMUNICIPAL DO SERVICO SOCIOASSISTENCIAL DE ALTA COMPLEXIDADE - MODALIDADE ABRIGO INSTITUCIONAL,23095152,SEARA,False,no_matched_active_bid
1305,FUNDACAO CULTURAL DE SEARA,78478914,SEARA,False,no_matched_active_bid
1307,FUNDACAO MUNICIPAL DE ESPORTES DE SEARA,02292540,SEARA,False,no_matched_active_bid
1308,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE SEARA-SEARAPREV,02623868,SEARA,False,no_matched_active_bid
1311,SECRETARIA MUNICIPAL DA EDUCACAO DE SEARA SC,30033545,SEARA,False,no_matched_active_bid
1409,CAMARA MUNICIPAL DE VEREADORES DE SERRA ALTA,17165981,SERRA ALTA,False,no_matched_active_bid
1407,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES",60074604,SERRA ALTA,False,no_matched_active_bid
2003,FUNDACAO DO MEIO AMBIENTE DE SIDEROPOLIS - FAMSID,23509462,SIDEROPOLIS,False,no_matched_active_bid
1616,MUNICIPIO DE SIDEROPOLIS,82929407,SIDEROPOLIS,False,no_matched_active_bid
1699,SIDEROPOLIS CAMARA DE VEREADORES,95779088,SIDEROPOLIS,False,no_matched_active_bid
555,FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO,80990369,SOMBRIO,True,no_matched_active_bid
558,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO",30654188,SOMBRIO,True,no_matched_active_bid
557,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE),07982504,SOMBRIO,True,no_matched_active_bid
554,SOMBRIO CAMARA DE VEREADORES,76853829,SOMBRIO,True,no_matched_active_bid
1402,CAMARA MUNICIPAL DE VEREADORES DE SUL BRASIL,24078878,SUL BRASIL,False,no_matched_active_bid
1400,SECRETARIA MUNICIPAL DE EDUCACAO CULTURA E ESPORTES,61504625,SUL BRASIL,False,no_matched_active_bid
1775,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL,01943621,TAIO,False,no_matched_active_bid
1771,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE TAIO,01899049,TAIO,False,no_matched_active_bid
1483,CONSORCIO INTERMUNICIPAL DA INFRAESTRUTURA RODOVIARIA ALTO VALE DO ITAJAI  CIRVALI,46792943,TAIO,False,no_matched_active_bid
1583,FUNDACAO MUNICIPAL DE ESPORTES,81161960,TAIO,False,no_matched_active_bid
1858,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE TAIO,05287617,TAIO,False,no_matched_active_bid
2039,SECRETARIA MUNICIPAL DE EDUCACAO DE TAIO,30745964,TAIO,False,no_matched_active_bid
1564,CAMARA MUNICIPAL DE VEREADORES DE TANGARA,78511532,TANGARA,False,no_matched_active_bid
1995,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,20634590,TANGARA,False,no_matched_active_bid
1574,HOSPITAL MUNICIPAL FREI ROGERIO,80640782,TANGARA,False,no_matched_active_bid
2048,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, JUVENTUDE, ESPORTES E LAZER",30839672,TANGARA,False,no_matched_active_bid
1428,CAMARA MUNICIPAL DE VEREADORES DO MUNICIPIO DE TIGRINHOS - SC,04219209,TIGRINHOS,False,no_matched_active_bid
1429,SECRETARIA MUNICIPAL DA EDUCACAO DE TIGRINHOS,06071320,TIGRINHOS,False,no_matched_active_bid
1426,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",63061871,TIGRINHOS,False,no_matched_active_bid
15,CAMARA MUNICIPAL DE VEREADORES DE TIJUCAS,80669864,TIJUCAS,True,no_matched_active_bid
19,FUNDACAO CULTURAL TRADICAO DE TIJUCAS,07790808,TIJUCAS,True,no_matched_active_bid
14,FUNDACAO MUNICIPAL DE ESPORTES,72254576,TIJUCAS,True,no_matched_active_bid
18,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE TIJUCAS,05048537,TIJUCAS,True,no_matched_active_bid
1579,CAMARA DE VEREADORES DE TIMBE DO SUL,80989817,TIMBE DO SUL,False,no_matched_active_bid
1974,COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC,16811703,TIMBE DO SUL,False,no_matched_active_bid
2024,SECRETARIA DE EDUCACAO,30432184,TIMBE DO SUL,False,no_matched_active_bid
1683,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,83820076,TIMBE DO SUL,False,no_matched_active_bid
2013,FUNDO DE HONORARIOS SUCUMBENCIAIS,29656255,TIMBO,False,no_matched_active_bid
1959,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS MUNICIPAIS DE TIMBO,14911565,TIMBO,False,no_matched_active_bid
1497,SECRETARIA MUNICIPAL DE EDUCACAO DE TIMBO,60342035,TIMBO,False,no_matched_active_bid
2042,SECRETARIA MUNICIPAL DE EDUCACAO DE TIMBO - SEMED,30784988,TIMBO,False,no_matched_active_bid
1847,CAMARA DE VEREADORES DE TIMBO GRANDE,04961189,TIMBO GRANDE,False,no_matched_active_bid
1967,DEM - DEMOCRATAS,15722694,TIMBO GRANDE,False,no_matched_active_bid
1801,FUNDACAO HOSPITALAR MUNICIPAL MOISES DIAS,03086218,TIMBO GRANDE,False,no_matched_active_bid
2036,SECRETARIA DE EDUCACAO  SE,30745015,TIMBO GRANDE,False,no_matched_active_bid
1991,CONSORCIO INTERMUNICIPAL DE ACOLHIMENTO INSTITUCUIONAL NA MODALIDADE DE ABRIGO INSTITUCIONAL,19963228,TRES BARRAS,False,no_matched_active_bid
2064,SECRETARIA DE EDUCACAO DE TRES BARRAS SC,31032843,TRES BARRAS,False,no_matched_active_bid
1667,TRES BARRAS CAMARA DE VEREADORES,83528646,TRES BARRAS,False,no_matched_active_bid
389,CAMARA DE VEREADORES DE TREVISO,01631684,TREVISO,True,no_matched_active_bid
391,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE TREVISO,20295989,TREVISO,True,no_matched_active_bid
392,SECRETARIA MUNICIPAL DE EDUCACAO DE TREVISO,30476042,TREVISO,True,no_matched_active_bid
390,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE TREVISO - SAMAE,05683868,TREVISO,True,no_matched_active_bid
326,CAMARA MUNICIPAL DE TREZE DE MAIO,02475174,TREZE DE MAIO,True,no_matched_active_bid
324,SECRETARIA MUNICIPAL DE EDUCACAO,63756533,TREZE DE MAIO,True,no_matched_active_bid
1813,CAMARA MUNICIPAL DE VEREADORES DE TREZE TILIAS,03539865,TREZE TILIAS,False,no_matched_active_bid
1983,FUNDACAO CULTURAL DE TREZE TILIAS,19011339,TREZE TILIAS,False,no_matched_active_bid
1690,FUNDACAO MEDICA SOCIAL RURAL TREZE TILIAS,84591478,TREZE TILIAS,False,no_matched_active_bid
2026,SECRETARIA MUNICIPAL DE EDUCACAO DE TREZE TILIAS-SC,30533302,TREZE TILIAS,False,no_matched_active_bid
346,CAMARA MUNICIPAL DE VEREADORES DE TROMBUDO CENTRAL,79373486,TROMBUDO CENTRAL,True,no_matched_active_bid
348,CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL,01899126,TROMBUDO CENTRAL,True,no_matched_active_bid
349,CONSORCIO INTERMUNICIPAL ENTRE-RIOS,04684152,TROMBUDO CENTRAL,True,no_matched_active_bid
345,FUNDACAO MUNICIPAL DE ESPORTES,79372942,TROMBUDO CENTRAL,True,no_matched_active_bid
