entity_id,razao_social,cnpj_8,municipio,gap_reason
770,FUNDO ROTATIVO DA PENITENCIARIA DE SAO PEDRO DE ALCANTARA,05791576,SANTA CATARINA,no_contract_for_org_cnpj_prefix
706,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE CHAPECO,03138613,SANTA CATARINA,no_contract_for_org_cnpj_prefix
705,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE LAGES,03130073,SANTA CATARINA,no_contract_for_org_cnpj_prefix
704,FUNDO ROTATIVO DO CENTRO EDUCACIONAL SAO LUCAS,03121507,SANTA CATARINA,no_contract_for_org_cnpj_prefix
660,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,83886515,SANTA CATARINA,no_contract_for_org_cnpj_prefix
565,FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),49778453,SANTA CATARINA,no_contract_for_org_cnpj_prefix
572,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),50367875,SANTA CATARINA,no_contract_for_org_cnpj_prefix
566,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),49831744,SANTA CATARINA,no_contract_for_org_cnpj_prefix
785,FUNDO ROTATIVO REGIONAL NORTE (FR-03),07807155,SANTA CATARINA,no_contract_for_org_cnpj_prefix
675,FUNDO ROTATIVO REGIONAL OESTE (FR-06),00715510,SANTA CATARINA,no_contract_for_org_cnpj_prefix
589,FUNDO ROTATIVO REGIONAL SERRANO,78490869,SANTA CATARINA,no_contract_for_org_cnpj_prefix
808,FUNDO ROTATIVO REGIONAL SUL (FR-02),12521388,SANTA CATARINA,no_contract_for_org_cnpj_prefix
629,GABINETE DO VICE GOVERNADOR,83279620,SANTA CATARINA,no_contract_for_org_cnpj_prefix
562,GABINETE DO VICE-GOVERNADOR,44897678,SANTA CATARINA,no_contract_for_org_cnpj_prefix
630,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,83308775,SANTA CATARINA,no_contract_for_org_cnpj_prefix
977,HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,09587107,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1078,HOSPITAL SANTO ANTONIO,83467126,SANTA CATARINA,no_contract_for_org_cnpj_prefix
892,IAZPE-IMBITUBA ADM DA ZONA DE PROCES DE EXPORTACAO SA,00124055,SANTA CATARINA,no_contract_for_org_cnpj_prefix
666,IMPRENSA OFICIAL DO ESTADO DE SANTA CATARINA,83931659,SANTA CATARINA,no_contract_for_org_cnpj_prefix
929,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,02755699,SANTA CATARINA,no_contract_for_org_cnpj_prefix
983,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,10898596,SANTA CATARINA,no_contract_for_org_cnpj_prefix
780,INSTITUTO DE METROLOGIA DE SANTA CATARINA,07410720,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1059,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DO PARANA,76071869,SANTA CATARINA,no_contract_for_org_cnpj_prefix
659,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,83882498,SANTA CATARINA,no_contract_for_org_cnpj_prefix
662,INSTITUTO DE REFORMA AGRARIA DE SANTA CATARINA,83900472,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1009,INSTITUTO NAC DE ASSISTENCIA MEDICA DA PREVID SOCIAL,29979143,SANTA CATARINA,no_contract_for_org_cnpj_prefix
898,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,00375972,SANTA CATARINA,no_contract_for_org_cnpj_prefix
883,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,07293552,SANTA CATARINA,no_contract_for_org_cnpj_prefix
787,JOINVILLE CARTORIO DA SEGUNDA VARA DA FAZENDA PUBLICA,08001231,SANTA CATARINA,no_contract_for_org_cnpj_prefix
681,JOINVILLE ESCRIVANIA DA 1 VARA CIVEL,01177287,SANTA CATARINA,no_contract_for_org_cnpj_prefix
686,JOINVILLE ESCRIVANIA DA 1 VARA CRIMINAL,01177292,SANTA CATARINA,no_contract_for_org_cnpj_prefix
641,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,83615963,SANTA CATARINA,no_contract_for_org_cnpj_prefix
682,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,01177288,SANTA CATARINA,no_contract_for_org_cnpj_prefix
687,JOINVILLE ESCRIVANIA DA 2 VARA CRIMINAL,01177293,SANTA CATARINA,no_contract_for_org_cnpj_prefix
683,JOINVILLE ESCRIVANIA DA 3 VARA CIVEL,01177289,SANTA CATARINA,no_contract_for_org_cnpj_prefix
684,JOINVILLE ESCRIVANIA DA 4 VARA CIVEL,01177290,SANTA CATARINA,no_contract_for_org_cnpj_prefix
685,"JOINVILLE ESCRIVANIA DA VARA DA FAMILIA, ORFAOS E SUCESSOES",01177291,SANTA CATARINA,no_contract_for_org_cnpj_prefix
714,"JOINVILLE ESCRIVANIA DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",03785238,SANTA CATARINA,no_contract_for_org_cnpj_prefix
713,JOINVILLE ESCRIVANIA DA VARA DA INFANCIA E JUVENTUDE,03785209,SANTA CATARINA,no_contract_for_org_cnpj_prefix
715,JOINVILLE ESCRIVANIA DO JUIZADO ESPECIAL CIVEL,03785261,SANTA CATARINA,no_contract_for_org_cnpj_prefix
709,JUIZADO ESPECIAL CIVEL DA COMARCA DE TUBARAO,03577964,SANTA CATARINA,no_contract_for_org_cnpj_prefix
728,JUIZADO ESPECIAL DE CAUSAS CIVEIS,04791115,SANTA CATARINA,no_contract_for_org_cnpj_prefix
672,JUIZADO ESPECIAL DE CAUSAS CIVEIS,00512716,SANTA CATARINA,no_contract_for_org_cnpj_prefix
700,JUIZO DE DIREITO DA 1 VARA CA COMARCA DE MAFRA/SC,01961744,SANTA CATARINA,no_contract_for_org_cnpj_prefix
699,JUIZO DE DIREITO DA 2 VARA DA COMARCA DE MAFRA/SC,01961609,SANTA CATARINA,no_contract_for_org_cnpj_prefix
690,JUIZO DE DIREITO DA 6 VARA CIVIL DA COMARCA DA CAPITAL,01226442,SANTA CATARINA,no_contract_for_org_cnpj_prefix
585,JUIZO DE DIREITO DA COMARCA DE PICARRAS,76695642,SANTA CATARINA,no_contract_for_org_cnpj_prefix
635,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,83565648,SANTA CATARINA,no_contract_for_org_cnpj_prefix
956,JUSTICA FEDERAL DE PRIMEIRO GRAU EM SANTA CATARINA,05427319,SANTA CATARINA,no_contract_for_org_cnpj_prefix
633,LAGES PRIMEIRA ESCRIVANIA,83515908,SANTA CATARINA,no_contract_for_org_cnpj_prefix
647,LAGES SEGUNDA ESCRIVANIA,83679407,SANTA CATARINA,no_contract_for_org_cnpj_prefix
638,LAGES TERCEIRA ESCRIVANIA CIVEL,83606095,SANTA CATARINA,no_contract_for_org_cnpj_prefix
640,MAFRA ESCRIVANIA DO CIVEL E COMERCIO,83613844,SANTA CATARINA,no_contract_for_org_cnpj_prefix
644,MAFRA ESCRIVAO DO CRIME E FEITOS DA FAZENDA,83616128,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1048,MINISTERIO DA PESCA E AQUICULTURA,49381076,SANTA CATARINA,no_contract_for_org_cnpj_prefix
958,MINISTERIO DA PESCA E AQUICULTURA,05482692,SANTA CATARINA,no_contract_for_org_cnpj_prefix
901,MINISTERIO DAS COMUNICACOES,00394437,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1007,MINISTERIO DA SEGURANCA PUBLICA,29971283,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1039,MINISTERIO DE MINAS E ENERGIA,37115383,SANTA CATARINA,no_contract_for_org_cnpj_prefix
905,"MINISTERIO DO DESENVOLVIMENTO, INDUSTRIA, COMERCIO E SERVICOS",00394478,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1037,MINISTERIO DOS TRANSPORTES,37115342,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1038,MINISTERIO DO TRABALHO E EMPREGO - MTE,37115367,SANTA CATARINA,no_contract_for_org_cnpj_prefix
637,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,83601625,SANTA CATARINA,no_contract_for_org_cnpj_prefix
948,M. V. MEURER ADVOGADOS ASSOCIADOS S/C,04727310,SANTA CATARINA,no_contract_for_org_cnpj_prefix
590,NADIR CARLOS SANGALLI,78503307,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1045,NAV BRASIL SERVICOS DE NAVEGACAO AEREA S.A. - NAV BRASIL,42736102,SANTA CATARINA,no_contract_for_org_cnpj_prefix
799,NUCLEO DE EDUCACAO PROFISSIONAL ELLA DORIGATTI,10421594,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1072,ORDEM DOS ADVOGADOS DO BRASIL SANTA CATARINA,82519190,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1062,ORDEM DOS ADVOGADOS DO BRASIL SEC SC SUBSEC JOINVILLE,79370433,SANTA CATARINA,no_contract_for_org_cnpj_prefix
631,PENITENCIARIA AGRICOLA DE CHAPECO,83403022,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1011,PETROLEO BRASILEIRO S A PETROBRAS,33000167,SANTA CATARINA,no_contract_for_org_cnpj_prefix
846,POLICIA CIENTIFICA DO ESTADO DE SANTA CATARINA,36127642,SANTA CATARINA,no_contract_for_org_cnpj_prefix
824,POLICIA CIVIL DO ESTADO DE SANTA CATARINA (PCSC),15211786,SANTA CATARINA,no_contract_for_org_cnpj_prefix
665,POLICIA MILITAR DO ESTADO DE SANTA CATARINA,83931550,SANTA CATARINA,no_contract_for_org_cnpj_prefix
716,PREFEITURA MUNICIPAL DE NOVA TRENTO,03955308,SANTA CATARINA,no_contract_for_org_cnpj_prefix
583,PROCURADORIA-GERAL DO ESTADO,76276823,SANTA CATARINA,no_contract_for_org_cnpj_prefix
959,PROCURADORIA-GERAL FEDERAL,05489410,SANTA CATARINA,no_contract_for_org_cnpj_prefix
850,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,55428072,SANTA CATARINA,no_contract_for_org_cnpj_prefix
688,QUINTA VARA CIVIL DA COMARCA DA CAPITAL,01212186,SANTA CATARINA,no_contract_for_org_cnpj_prefix
913,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,00464073,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1021,REDE FERROVIARIA FEDERAL S A,33613332,SANTA CATARINA,no_contract_for_org_cnpj_prefix
676,RIO DO SUL ESCRIVANIA DA PRIMEIRA VARA,00726938,SANTA CATARINA,no_contract_for_org_cnpj_prefix
677,RIO DO SUL ESCRIVANIA DA SEGUNDA VARA,00726941,SANTA CATARINA,no_contract_for_org_cnpj_prefix
733,RIO DO SUL ESCRIVANIA JUDICIAL DA VARA CRIMINAL E DA INFANCIA E JUVENTUDE,04924975,SANTA CATARINA,no_contract_for_org_cnpj_prefix
604,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,82689282,SANTA CATARINA,no_contract_for_org_cnpj_prefix
826,SANTA CATARINA DEFENSORIA PUBLICA,16867676,SANTA CATARINA,no_contract_for_org_cnpj_prefix
670,SANTA CATARINA DEP DE EDIFICACOES E OBRAS HIDRAULICAS,95790192,SANTA CATARINA,no_contract_for_org_cnpj_prefix
602,SANTA CATARINA GOVERNO DO ESTADO,80675390,SANTA CATARINA,no_contract_for_org_cnpj_prefix
881,SANTA CATARINA PARTICIPACAO E INVESTIMENTOS SA INVESC,00897864,SANTA CATARINA,no_contract_for_org_cnpj_prefix
650,SANTA CATARINA SECRETARIA DE DESENVOLVIMENTO SOCIAL,83720599,SANTA CATARINA,no_contract_for_org_cnpj_prefix
615,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,82951302,SANTA CATARINA,no_contract_for_org_cnpj_prefix
612,SANTA CATARINA SECRETARIA DO DESENVOLVIMENTO ECONOMICO,82951278,SANTA CATARINA,no_contract_for_org_cnpj_prefix
609,SANTA CATARINA SECRETARIA DO GOVERNO,82951237,SANTA CATARINA,no_contract_for_org_cnpj_prefix
611,SANTA CATARINA SECRETARIA DO OESTE,82951252,SANTA CATARINA,no_contract_for_org_cnpj_prefix
613,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,82951286,SANTA CATARINA,no_contract_for_org_cnpj_prefix
587,SANTA CATARINA SECRETARIA DO TRABALHO,78266905,SANTA CATARINA,no_contract_for_org_cnpj_prefix
596,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,80460520,SANTA CATARINA,no_contract_for_org_cnpj_prefix
671,SANTA CATARINA SECRET DE EST DO DES URB E MEIO AMBIENTE,00407313,SANTA CATARINA,no_contract_for_org_cnpj_prefix
646,SANTA CECILIA ESCRIVAO DO CIVEL ORFAOS E ANEXOS,83678698,SANTA CATARINA,no_contract_for_org_cnpj_prefix
866,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,83469908,SANTA CATARINA,no_contract_for_org_cnpj_prefix
645,SAO BENTO DO SUL CIVEL ORFAOS E ANEXOS,83629550,SANTA CATARINA,no_contract_for_org_cnpj_prefix
653,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,83744052,SANTA CATARINA,no_contract_for_org_cnpj_prefix
577,SC FUTURO,53623436,SANTA CATARINA,no_contract_for_org_cnpj_prefix
886,SC PARCERIAS - AMBIENTAL S.A.,11332700,SANTA CATARINA,no_contract_for_org_cnpj_prefix
888,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,29307982,SANTA CATARINA,no_contract_for_org_cnpj_prefix
626,SC - SECR DE ESTADO DO DESENV SOCIAL E DA FAMILIA,83159400,SANTA CATARINA,no_contract_for_org_cnpj_prefix
652,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,83726018,SANTA CATARINA,no_contract_for_org_cnpj_prefix
598,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,80460793,SANTA CATARINA,no_contract_for_org_cnpj_prefix
837,SC SEGURO,24367228,SANTA CATARINA,no_contract_for_org_cnpj_prefix
648,SEARA CARTORIO DO CRIME E CIVEL,83687111,SANTA CATARINA,no_contract_for_org_cnpj_prefix
620,SECRETARIA DE ESTADO DA ADMINISTRACAO,82951351,SANTA CATARINA,no_contract_for_org_cnpj_prefix
825,SECRETARIA DE ESTADO DA CASA CIVIL,15515924,SANTA CATARINA,no_contract_for_org_cnpj_prefix
567,"SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO",49947569,SANTA CATARINA,no_contract_for_org_cnpj_prefix
561,SECRETARIA DE ESTADO DA COMUNICACAO,44897667,SANTA CATARINA,no_contract_for_org_cnpj_prefix
617,SECRETARIA DE ESTADO DA EDUCACAO,82951328,SANTA CATARINA,no_contract_for_org_cnpj_prefix
813,SECRETARIA DE ESTADO DA PROTECAO E DEFESA CIVIL (SDC),13586957,SANTA CATARINA,no_contract_for_org_cnpj_prefix
610,SECRETARIA DE ESTADO DA SAUDE,82951245,SANTA CATARINA,no_contract_for_org_cnpj_prefix
614,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,82951294,SANTA CATARINA,no_contract_for_org_cnpj_prefix
597,SECRETARIA DE ESTADO DE GOVERNO,80460777,SANTA CATARINA,no_contract_for_org_cnpj_prefix
777,"SECRETARIA DE ESTADO DE INDUSTRIA, COMERCIO E SERVICOS",07255568,SANTA CATARINA,no_contract_for_org_cnpj_prefix
812,SECRETARIA DE ESTADO DE JUSTICA E REINTEGRACAO SOCIAL (SEJURI),13586538,SANTA CATARINA,no_contract_for_org_cnpj_prefix
570,"SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS",50111680,SANTA CATARINA,no_contract_for_org_cnpj_prefix
739,"SECRETARIA DE ESTADO DE TURISMO, CULTURA E ESPORTE",05521532,SANTA CATARINA,no_contract_for_org_cnpj_prefix
749,SECRETARIA DE ESTADO DO DESENVOLVIMENTO REGIONAL DA GRANDE FLORIANOPOLIS,05624629,SANTA CATARINA,no_contract_for_org_cnpj_prefix
571,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,50366126,SANTA CATARINA,no_contract_for_org_cnpj_prefix
599,SECRETARIA DE ESTADO DO PLANEJAMENTO,80460835,SANTA CATARINA,no_contract_for_org_cnpj_prefix
568,SECRETARIA DE ESTADO DO PLANEJAMENTO,49995860,SANTA CATARINA,no_contract_for_org_cnpj_prefix
569,SECRETARIA DE ESTADO DO TURISMO,50068688,SANTA CATARINA,no_contract_for_org_cnpj_prefix
574,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,51739754,SANTA CATARINA,no_contract_for_org_cnpj_prefix
564,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,45105289,SANTA CATARINA,no_contract_for_org_cnpj_prefix
795,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,08962126,SANTA CATARINA,no_contract_for_org_cnpj_prefix
794,SECRETARIA EXECUTIVA DE ASSUNTOS INTERNACIONAIS,08891689,SANTA CATARINA,no_contract_for_org_cnpj_prefix
745,SECRETARIO DO JUIZADO ESPECIAL DA COMARCA DE JARAGUA DO SUL,05587891,SANTA CATARINA,no_contract_for_org_cnpj_prefix
639,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,83609164,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1051,SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE,73471963,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1071,SERVICO DE APOIO AS MICRO E PEQUENAS EMPRESAS DE SC,82515859,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1030,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO),33683111,SANTA CATARINA,no_contract_for_org_cnpj_prefix
937,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,03603739,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1015,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172,SANTA CATARINA,no_contract_for_org_cnpj_prefix
931,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,03087543,SANTA CATARINA,no_contract_for_org_cnpj_prefix
966,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO NO ESTADO DE SANTA CATARINA,07020327,SANTA CATARINA,no_contract_for_org_cnpj_prefix
941,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,03774688,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1019,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI,33564543,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1041,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR,37138245,SANTA CATARINA,no_contract_for_org_cnpj_prefix
945,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,04260738,SANTA CATARINA,no_contract_for_org_cnpj_prefix
942,SERVICO SOCIAL DA INDUSTRIA,03777341,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1028,SERVICO SOCIAL DA INDUSTRIA SESI,33641358,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1035,SERVICO SOCIAL DAS ESTRADAS DE FERRO - SESEF,33909540,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1014,SERVICO SOCIAL DO COMERCIO SESC,33469164,SANTA CATARINA,no_contract_for_org_cnpj_prefix
936,SERVICO SOCIAL DO COMERCIO - SESC AR/SC,03603595,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1052,SEST SERVICO SOCIAL DO TRANSPORTE,73471989,SANTA CATARINA,no_contract_for_org_cnpj_prefix
831,SUPERINTENDENCIA DE DESENVOLVIMENTO DAS REGIOES METROPOLITANAS DE SANTA CATARINA,21974384,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1022,SUPERINTENDENCIA NACIONAL DO ABASTECIMENTO,33618323,SANTA CATARINA,no_contract_for_org_cnpj_prefix
642,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,83616102,SANTA CATARINA,no_contract_for_org_cnpj_prefix
643,TAIO ESCRIVAO DO CRIME,83616110,SANTA CATARINA,no_contract_for_org_cnpj_prefix
894,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,00336701,SANTA CATARINA,no_contract_for_org_cnpj_prefix
982,THERMAS CASTELLO S/A,10681899,SANTA CATARINA,no_contract_for_org_cnpj_prefix
989,TRANSMISSORA SUL BRASILEIRA DE ENERGIA S.A.,14820905,SANTA CATARINA,no_contract_for_org_cnpj_prefix
992,TRANSMISSORA SUL LITORANEA DE ENERGIA S.A. - TSLE,16383969,SANTA CATARINA,no_contract_for_org_cnpj_prefix
693,TRIBUNAL DE JUSTICA,01355599,SANTA CATARINA,no_contract_for_org_cnpj_prefix
694,TRIBUNAL DE JUSTICA,01355600,SANTA CATARINA,no_contract_for_org_cnpj_prefix
928,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,02482005,SANTA CATARINA,no_contract_for_org_cnpj_prefix
962,TRIBUNAL REGIONAL ELEITORAL DE SANTA CATARINA,05858851,SANTA CATARINA,no_contract_for_org_cnpj_prefix
689,UNIDADE JURISDICIONAL DE EXCECAO - FORO DA UNISUL,01218587,SANTA CATARINA,no_contract_for_org_cnpj_prefix
984,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS,11234780,SANTA CATARINA,no_contract_for_org_cnpj_prefix
750,V AGENCIA DE DESENVOLVIMENTO REGIONAL - XANXERE,05628039,SANTA CATARINA,no_contract_for_org_cnpj_prefix
711,VARA CRIMINAL E DA INFANCIA E JUVENTUDE,03664403,SANTA CATARINA,no_contract_for_org_cnpj_prefix
723,"VARA DA FAMILIA, ORFAOS E SUCESSOES, INFANCIA E JUVENTUDE",04672953,SANTA CATARINA,no_contract_for_org_cnpj_prefix
722,"VARA DA FAZENDA PUBLICA, EXECUCOES FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",04672947,SANTA CATARINA,no_contract_for_org_cnpj_prefix
698,"VARA DE FAMILIA,INFANCIA E JUVENTUDE DA COMARCA DE CHAPECO",01910242,SANTA CATARINA,no_contract_for_org_cnpj_prefix
582,VARA DE PRECATORIAS E PRECATORIOS,73647265,SANTA CATARINA,no_contract_for_org_cnpj_prefix
708,"VARA FAZENDA PUPLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTRO PUBLICO",03573080,SANTA CATARINA,no_contract_for_org_cnpj_prefix
588,XANXERE CARTORIO DO CIVEL E CRIME,78472826,SANTA CATARINA,no_contract_for_org_cnpj_prefix
1557,CAMARA MUNICIPAL DE SANTA CECILIA,78498193,SANTA CECILIA,no_contract_for_org_cnpj_prefix
1930,FUNDACAO MUNICIPAL DE ESPORTES DE SANTA CECILIA (FME-SC),10693825,SANTA CECILIA,no_contract_for_org_cnpj_prefix
1467,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, DESPORTO E LAZER",64206713,SANTA HELENA,no_contract_for_org_cnpj_prefix
111,CAMARA MUNICIPAL DE SANTA ROSA DE LIMA,07172424,SANTA ROSA DE LIMA,no_contract_for_org_cnpj_prefix
112,FUNDO MUNICIPAL DE HABITACAO  DO MUNICIPIO DE SANTA ROSA DE LIMA,22033804,SANTA ROSA DE LIMA,no_contract_for_org_cnpj_prefix
113,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,32264926,SANTA ROSA DE LIMA,no_contract_for_org_cnpj_prefix
109,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO DO MUNICIPIO DE SANTA ROSA DE LIMA,60051532,SANTA ROSA DE LIMA,no_contract_for_org_cnpj_prefix
1100,CAMARA MUNICIPAL DE VEREADORES DE SANTA ROSA DO SUL,80989981,SANTA ROSA DO SUL,no_contract_for_org_cnpj_prefix
1102,CONSORCIO INTERMUNICIPAL DE SAUDE E ASSISTENCIA SOCIAL,32061936,SANTA ROSA DO SUL,no_contract_for_org_cnpj_prefix
1098,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E TURISMO DE SANTA ROSA DO SUL-SC",63672101,SANTA ROSA DO SUL,no_contract_for_org_cnpj_prefix
1101,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO SAMAE,00569168,SANTA ROSA DO SUL,no_contract_for_org_cnpj_prefix
481,SANTA TEREZINHA CAMARA DE VEREADORES,95951349,SANTA TEREZINHA,no_contract_for_org_cnpj_prefix
482,SECRETARIA DE EDUCACAO DO MUNICIPIO DE SANTA TEREZINHA,30746067,SANTA TEREZINHA,no_contract_for_org_cnpj_prefix
1437,CAMARA MUNICIPAL DE VEREADORES DE SANTA TEREZINHA DO PROGRESSO,07138946,SANTA TEREZINHA DO PROGRESSO,no_contract_for_org_cnpj_prefix
1434,SECRETARIA MUNICIPAL DA EDUCACAO DE SANTA TEREZINHA DO PROGRESSO,63014818,SANTA TEREZINHA DO PROGRESSO,no_contract_for_org_cnpj_prefix
1436,SECRETARIA MUNICIPAL DE EDUCACAO DE SANTA TEREZINHA DO PROGRESSO,06072689,SANTA TEREZINHA DO PROGRESSO,no_contract_for_org_cnpj_prefix
1359,COORDENADORIA MUNICIPAL DE DEFESA CIVIL  COOMDEC DO MUNICIPIO DE SANTIAGO DO SUL,39619706,SANTIAGO DO SUL,no_contract_for_org_cnpj_prefix
1356,SECRETARIA MUNICIPAL DE EDUCACAO,61366569,SANTIAGO DO SUL,no_contract_for_org_cnpj_prefix
8,DIRETORIA DE DEFESA CIVIL DE SANTO AMARO DA IMPERATRIZ,15715814,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
4,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,02179215,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
6,FUNDO MUNICIPAL DE DESENVOLVIMENTO AGROPECUARIO,02307870,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
5,FUNDO MUNICIPAL DE TURISMO,02305652,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
7,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO M,03752747,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
2,SANTO AMARO DA IMPERATRIZ CAMARA DE VEREADORES,80674252,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
1,SECRETARIA MUNICIPAL DE EDUCACAO,62761279,SANTO AMARO DA IMPERATRIZ,no_contract_for_org_cnpj_prefix
1795,ASSOC. DE FOMENTO EMPRESARIAL DE SAO BENTO DO SUL-SERRA ALTA,02737479,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
1728,ASSOCIACAO DE FOMENTO EMPRESARIAL DE SAO BENTO DO SUL,00574837,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
1788,CONSORCIO INTERMUNICIPAL QUIRIRI,02375463,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
1846,EMPRESA MUNICIPAL DE HABITACAO DE SAO BENTO DO SUL,04927953,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
1681,FUNDACAO CULTURAL DE SAO BENTO DO SUL,83788281,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
1790,FUNDACAO MUNICIPAL DE DESPORTOS DO MUNICIPIO DE SAO BENTO DO SUL,02406542,SAO BENTO DO SUL,no_contract_for_org_cnpj_prefix
