source_id,objeto,orgao_cnpj,orgao_nome,uf,municipio,data_encerramento,link_oficial,ranking,ranking_score,ranking_confianca,motivo,fatores_positivos
sc-59717,"Empenho para pagamento de inscrição da discente Josiely Silva de Conto participar e apresentar trabalho na 59ºReunião da Sociedade Brasileira de Zootecnia (SBZ 2026), em Lavras/MG, de 27 a 31/07. EDIT",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59717,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59952,"Contratação de empresa especializada para a prestação de serviços de pintura externa do prédio sede, abrangendo integralmente as superfícies externas da edificação principal em alvenaria, bem como o p",,Departamento Estadual de Trânsito - DETRAN/SC,SC,,,https://compras.sc.gov.br/editais/59952,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59656,"Contratação de locação de imóvel comercial para abrigar a 5ª Delegacia de Polícia da Comarca de Joinville/SC, visando à continuidade da prestação do serviço especializado na cidade.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59656,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58575,"Pagamento de pró-labore aos profissionais Adriana Corrêa, Andréia Bendine Gastaldi, André Márcio Picanço Favacho, Daniela Karine Ramos, Inês Barbosa de Oliveira, Jéssica Miranda e Souza, Luiz Mochizuk",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58575,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59565,"Aquisição  emergencial  de  medicamento  importado  –  Canabidiol  10.000mg  +  THC 300mg, frasco 100ml – NABIX, em atendimento à ordem judicial para a Gerência de Bens Judiciais – GEJUD.",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59565,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59821,"Aquisição   emergencial   de   Órteses,   Próteses   e   Materiais   Especiais   (OPME), através de Dispensa de Licitação, para suprir demanda de paciente específico de Unidade Hospitalar da Secretari",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59821,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59931,Contratação de serviço de fornecimento de certificados digitais dos tipos A3 (e-CPF e e-CNPJ) e nuvem.,,Procuradoria Geral do Estado de Santa Catarina - PGE,SC,,,https://compras.sc.gov.br/editais/59931,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59325,"Pagamento de pró-labore à profissional externa (doutora) Carolina Schmitt Nunes, para ministrar o curso “Uso consciente de Tecnologias Digitais & Prática com o Google NotebookLM”, na Udesc/Esag em Flo",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59325,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59908,"Contratação de serviços de reabilitação (fonoaudiologia, terapia ocupacional, psicologia, psicopedagogia, fisioterapia, equoterapia e nutrição) para atendimento de demandas judiciais para o Centro Cat",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59908,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59990,"Aquisição de 02 (duas) unidades de climatizadores evaporativos móveis para climatização da área 
interna do galpão da Secretaria de Estado da Administração, destinado à guarda e armazenamento de 
bens",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59990,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59419,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59419,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59261,"Aquisição de uma casa de vegetação climatizada para Epagri – Campos Novos/SC, conforme quantitativos e especificações constantes nos ANEXOS I e II deste edital. DISPUTA SERÁ REALIZADA NO PORTAL NOVO P",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59261,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59934,Aquisição de utensílios de copa e materiais de limpeza para atender as necessidades do IMETRO/SC.,,Instituto de Metrologia de Santa Catarina - IMETRO/SC,SC,,,https://compras.sc.gov.br/editais/59934,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59918,"Aquisicao por importacao de 02 (duas) unidades dos equipamentos de automacao ILAS3000 (Robo de Banho-Maria ILAS3000), para o Nucleo de Ciencia, Tecnologia e Inovacao do Leite (NCTI), localizado no Cam",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59918,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59119,"Aquisição de 5 pares de coturnos, classificados como Equipamentos de Proteção Individual (EPI), destinados aos profissionais que atuam na atividade de Equoterapia da Fundação Catarinense de Educação E",,Fundação Catarinense de Educação Especial - FCEE,SC,,,https://compras.sc.gov.br/editais/59119,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59933,"Registro de preços para futura e eventual aquisição de materiais de higiene pessoal, organizados em formato de kits, destinados ao atendimento das necessidades do Sistema Prisional e Socioeducativo pa",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59933,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59760,"Contratação de empresa especializada para a execução de Sistema de Proteção contra Descargas Atmosféricas (SPDA), contemplando o fornecimento integral de materiais e a prestação de serviços de instala",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59760,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59011,"Contratação de pessoa física para ministrar curso intitulado “Avaliações Físicas em Idosos – Senior Fitness Test” para acadêmicos de Educação Física do CEFID, nos dias 30/03, 07, 08 e 09/04/26, totali",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59011,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59984,"Contratação de solução integrada em nuvem para colaboração e comunicação corporativa, incluindo licenças do Google Workspace e serviços técnicos correlatos para sua operacionalização.",,Superintendência de Desenvolvimento das Regiões Metropolitanas de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59984,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59816,"Pagamento  de  inscrição  para  o  discente  Marcos  dos  Santos  que  irá  participar  do  XII Congresso Brasileiro em Estudos do Lazer e XXI Seminário “O Lazer em debate”, a ser realizado na cidade ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59816,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59921,"Pagamento de inscrição do servidor da ESAG/UDESC, Prof. Alexandre Schwinden Garcia, no XXVI Encontro Brasileiro de Finanças que será realizado entre os dias 22 e 24 de julho de 2026 em Fortaleza/CE. C",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59921,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59944,"Aquisição de luminária com lupa -  equipamento para o Laboratório de conservação, restauração e encadernação - LACRE da Biblioteca Pública de Santa Catarina - BPSC",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59944,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60073,"Contratação do serviço de internação de longa permanência em residencial terapêutico com serviço de atendimento de equipe multidisciplinar, em cumprimento a Ordem   Judicial   n°   5002226-46.2025.8.2",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/60073,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60082,Aquisição de munições não letais para o SEMET (Serviço Militar Estadual Temporário) da PMSC.,,Polícia Militar do Estado de Santa Catarina - PM/SC,SC,,,https://compras.sc.gov.br/editais/60082,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59275,"Contratação de serviços de reabilitação  (fonoaudiologia, fisioterapia, terapia ocupacional, psicologia e psicopedagogia) para atendimento de demandas judiciais da Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59275,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59580,"Aquisição de solução de antivírus e segurança (painel de gerenciamento + endpoint) com serviço de suporte e manutenção  mensal para Epagri – Sede - DEGTI, conforme quantitativos e especificações const",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59580,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59470,"Contratação de solução de conectividade por meio de circuito dedicado de fibra ótica com acesso à internet e nuvem privativa do Governo do Estado de Santa Catarina, em substituição ao atual contrato n",,Controladoria Geral do Estado,SC,,,https://compras.sc.gov.br/editais/59470,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59201,"Chamamento público para prospecção de LOCAÇÃO DE IMÓVEL, na cidade de São Miguel do Oeste/SC, para atender às necessidades públicas referente a prestação de serviços periciais aos servidores públicos ",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59201,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59125,"Registro de Preços para futura e eventual aquisição de órteses, próteses e materiais especiais com cedência de equipamentos/materiais em regime de comodato da Secretaria de Estado da Saúde",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59125,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59369,"Roletes para aplicação de tinta de impressão papilar, cabo  em  madeira  ou  plástico,  com cilindro  de  aplicação  em  borracha  ou  vinil (que  resista  a  limpeza  constante  com solventes  agress",,Polícia Científica de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59369,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59943,"Contratação de inscrições destinadas a dirigente e membro do Comitê de Investimentos do IPREV, com a finalidade de participação em cursos de capacitação profissional, ofertados na modalidade online e ",,Instituto de Previdência do Estado de Santa Catarina - IPREV,SC,,,https://compras.sc.gov.br/editais/59943,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59981,"Pagamento de pró-labore à profissional Letícia Oliveira Lagos, por consultoria realizada na Esag, no período de 25 de maio a 31 de julho de 2026.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59981,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59999,CONTRATAÇÃO   DE   CONSULTOR   INDIVIDUAL ESPECIALISTA  EM  MODELAGEM  DE    NEGÓCIOS    DOS TRANSPORTES  PARA  ATUAÇÃO  JUNTO  À  UNIDADE  DE GERENCIAMENTO  DO  PROGRAMA  DE  RECUPERAÇÃO  E MANUTENÇÃ,,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59999,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59070,Registro de preços para futura e eventual aquisição de kits de uniformes esportivos para os  participantes dos eventos esportivos da Fundação Catarinense de Esporte para a Fundação Catarinense de Espo,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59070,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59870,"Lata metálica fabricada em aço galvanizado, com capacidade nominal de 3,6litros(±5%), destinada ao acondicionamento de resíduos sólidos e materiais potencialmente contaminados. Deve apresentar estrutu",,Polícia Científica de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59870,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59818,"Aquisição  de  equipamentos  para  manutenção  das  áreas  externas  do  Arquivo  Central  da  SIE/SC, sendo 01 (um) soprador de folhas costal e 01 (uma) roçadeira a combustão, conforme especificações",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59818,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59801,Aquisição de equipamentos de jardinagem para manutenção e conservação do espaço gramado da Casa dos Açores - Museu Etnográfico,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59801,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59704,"Dispensa de licitação para aquisição de 220 (duzentas e vinte)  camisetas  estampadas,  destinadas  à  utilização  nas  ações  institucionais vinculadas à Campanha Maio Verde, promovida pela Defensori",,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/59704,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59132,Contratação  de  3  h/a  para  Alberto  de  Barros  Neves  para  ministrar  aula  no  Curso Fundamentos  da  Atuação  em  Equipe  Interdisciplinar  para  atendimento  a  Pessoas  em Situação  de  Rua ,,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/59132,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58669,"Contratação dos serviços de acolhimento em residencial terapêutico,  no território Catarinense, em cumprimento a Ordem Judicial n° 5001304-11.2024.8.24.0083,paciente R. C. R., por Dispensa de Licitaçã",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58669,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59982,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais Especiais (OPME), em regime de consignação, para suprir a demanda das Unidades Hospitalares da Secretaria de Estado",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59982,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59989,Contratação  de  empresa  especializada  na prestação de serviços de dedetização e desratização da Coordenadoria Regional de Itajaí/VTR do IMETRO/SC.,,Instituto de Metrologia de Santa Catarina - IMETRO/SC,SC,,,https://compras.sc.gov.br/editais/59989,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59464,Processo visando a contratação do serviço de fornecimento de uma unidade de Certificado Digital SSL/TLS do tipo Wildcard  - DTIC.,,Polícia Militar do Estado de Santa Catarina - PM/SC,SC,,,https://compras.sc.gov.br/editais/59464,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59707,"Contratação  de  profissional  para  ministrar  6h/a  de  Oficina  ""Bolsa  de oráculos”,  em  15  e 16/05/2026 no  CEART. Público  alvo:  estudantes de graduação  e pós-graduação  em  artes  visuais, ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59707,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59854,"Empenho para pagamento de inscrição da servidora Paula Cristina Primo no Evento X Congresso de Gestão Tributária na Administração Pública - GTAP, de 08 a 09 de outubro, em Salvador-BA. Edital 006/2026",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59854,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59876,"Aquisição de placas de composto de espuma flexível para isolamento acústico, com LAUDO de retardante a chamas e cola de contato para fixação, lata de 3,6 litros.
Presídio Masculino de Itajaí = 288 pla",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/59876,NO_GO,0,HIGH,Sem identificação do órgão,
